ticket_id,pair_id,compound_key,molecule_chembl_id,canonical_smiles,murcko_scaffold,missing_side,known_side,known_target_label,missing_target_label,known_target_chembl_id,missing_target_chembl_id,recommended_assay_type,recommended_standard_type,recommended_units,known_standard_type,known_standard_relation,known_standard_value_nM,known_activity_chembl_id,known_assay_chembl_id,provenance_note,evidence_status_source,priority_score,priority_reason,expected_benchmark_impact,data_return_schema
V6-0066,SmDHODH,CVFJIPUBKSSQBX-NSHDSACASA-N,CHEMBL5407738,CCN(C(=O)Nc1cc(O[C@@H](C)C(F)(F)F)c(C(=O)Nc2c(F)cccc2Cl)cc1F)C1CC1,O=C(Nc1ccc(C(=O)Nc2ccccc2)cc1)NC1CC1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,2.8,unknown_from_candidate_table,CHEMBL5346522,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""CVFJIPUBKSSQBX-NSHDSACASA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0067,SmDHODH,CWVSXLCVNGVGDR-UHFFFAOYSA-N,CHEMBL5079607,O=C(Nc1c(F)c(F)c(-c2cccnc2)c(F)c1F)c1c(O)nn2ccccc12,O=C(Nc1ccc(-c2cccnc2)cc1)c1cnn2ccccc12,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,6.23,unknown_from_candidate_table,CHEMBL5053601,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""CWVSXLCVNGVGDR-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0068,SmDHODH,CWXDTACVRMPZIM-UHFFFAOYSA-N,CHEMBL3674658,Cc1ccc(Nc2cnc(-c3ccccc3F)c(C)c2)c(C(=O)O)c1,c1ccc(Nc2ccc(-c3ccccc3)nc2)cc1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,5.0,unknown_from_candidate_table,CHEMBL3705342,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""CWXDTACVRMPZIM-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0069,SmDHODH,DCRUWTKENYEOJH-UHFFFAOYSA-N,CHEMBL4857243,CCn1c(CO)nn(-c2nc(OC(C)C(F)(F)F)c3c(Oc4c(F)cccc4Cl)nccc3c2F)c1=O,O=c1[nH]cnn1-c1cc2ccnc(Oc3ccccc3)c2cn1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,0.59,unknown_from_candidate_table,CHEMBL4834033,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""DCRUWTKENYEOJH-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0070,SmDHODH,DIQAKQHNMJSKDT-UHFFFAOYSA-N,CHEMBL4647465,CN(C)c1cccc(-c2c(F)cc(-n3nnc4c3C(=O)c3ccccc3C4=O)cc2F)c1,O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(-c2ccccc2)cc1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,0.5,unknown_from_candidate_table,CHEMBL4618428,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""DIQAKQHNMJSKDT-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0071,SmDHODH,DLARKYCJWBHSTK-UHFFFAOYSA-N,CHEMBL3966747,NCCO.O=C(O)c1[nH]c(=O)[nH]c(=O)c1CCc1cc2ccccc2c2ccccc12,O=c1[nH]cc(CCc2cc3ccccc3c3ccccc23)c(=O)[nH]1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,4.14,unknown_from_candidate_table,CHEMBL3879555,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""DLARKYCJWBHSTK-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0072,SmDHODH,DNVJFIOEPGYNCL-SFHVURJKSA-N,CHEMBL5876516,Cc1cccnc1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1O[C@@H](C)C1CCCCC1,O=C(Nc1ccccn1)c1ccc(-n2nc3n(c2=O)CCCC3)cc1OCC1CCCCC1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,9.5,unknown_from_candidate_table,CHEMBL5736644,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""DNVJFIOEPGYNCL-SFHVURJKSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0073,SmDHODH,DOKWWDZGRNLEEJ-UHFFFAOYSA-N,CHEMBL218169,O=C(O)c1c(O)c(-c2ccc(Oc3ccccc3)cc2)nc2ccccc12,c1ccc(Oc2ccc(-c3ccc4ccccc4n3)cc2)cc1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,7.0,unknown_from_candidate_table,CHEMBL855443,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""DOKWWDZGRNLEEJ-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0074,SmDHODH,FCTIFTJVCAIDRY-UHFFFAOYSA-N,CHEMBL4798243,Cc1cccc(-c2ccc(-c3cc(C(=O)O)c4nc(C)[nH]c4c3)cc2)c1,c1ccc(-c2ccc(-c3ccc4nc[nH]c4c3)cc2)cc1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,1.0,unknown_from_candidate_table,CHEMBL4731343,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""FCTIFTJVCAIDRY-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0075,SmDHODH,FDPOPLWJVQNMJS-UHFFFAOYSA-N,CHEMBL5813115,C=C(C)c1nn(-c2c(F)cccc2Cl)c(=O)c2cc(-n3nc(CO)n(CC)c3=O)c(F)cc12,O=c1[nH]cnn1-c1ccc2cnn(-c3ccccc3)c(=O)c2c1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,5.03,unknown_from_candidate_table,CHEMBL5738730,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""FDPOPLWJVQNMJS-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0076,SmDHODH,FFEWZJDIIOWZHG-UHFFFAOYSA-N,CHEMBL4760820,Cc1nc2c(C(=O)O)cc(-c3ccc(-n4c(C)ccc4C)cc3)cc2[nH]1,c1ccn(-c2ccc(-c3ccc4nc[nH]c4c3)cc2)c1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,1.0,unknown_from_candidate_table,CHEMBL4731343,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""FFEWZJDIIOWZHG-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0077,SmDHODH,FKXWVWCHXFCKBG-UHFFFAOYSA-N,CHEMBL5885341,Cc1nc2c(C(=O)O)cc(-c3ccc(-c4c(F)cccc4CN4CCCC4)cc3)cc2[nH]1,c1ccc(-c2ccc(-c3ccc4nc[nH]c4c3)cc2)c(CN2CCCC2)c1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,5.5,unknown_from_candidate_table,CHEMBL5736900,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""FKXWVWCHXFCKBG-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0078,SmDHODH,FLCPURSBXUIASE-VIFPVBQESA-N,CHEMBL5428012,CCN(CC(F)F)C(=O)Nc1nc(O[C@@H](C)C(F)(F)F)c(C(=O)Nc2c(F)cccc2Cl)cc1F,O=C(Nc1ccccc1)c1cccnc1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,3.5,unknown_from_candidate_table,CHEMBL5346522,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""FLCPURSBXUIASE-VIFPVBQESA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0079,SmDHODH,FSRGJFVLOFFJIH-UHFFFAOYSA-N,CHEMBL5791212,Cc1nc2c(C(=O)O)cc(-c3c(F)c(F)c(-c4ccccc4CN4CCCCC4)c(F)c3F)cc2[nH]1,c1ccc(-c2ccc(-c3ccc4nc[nH]c4c3)cc2)c(CN2CCCCC2)c1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,5.5,unknown_from_candidate_table,CHEMBL5736900,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""FSRGJFVLOFFJIH-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0080,SmDHODH,FTGQXQKIHZBOQK-UHFFFAOYSA-N,CHEMBL4796123,Cc1nc2c(C(=O)O)cc(-c3c(F)c(F)c(-c4ccc(CN5CCOCC5)cc4)c(F)c3F)cc2[nH]1,c1nc2ccc(-c3ccc(-c4ccc(CN5CCOCC5)cc4)cc3)cc2[nH]1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,10.0,unknown_from_candidate_table,CHEMBL4731343,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""FTGQXQKIHZBOQK-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0081,SmDHODH,FTQYTAVYGRCXNG-JXAWBTAJSA-N,CHEMBL5209435,CCC(C)Oc1cc(NC(=O)/C(C#N)=C(/C)O)c(F)cc1-c1cccc(OC)c1,c1ccc(-c2ccccc2)cc1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,9.2,unknown_from_candidate_table,CHEMBL5140113,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""FTQYTAVYGRCXNG-JXAWBTAJSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0082,SmDHODH,GCGIVPFHWQAJKL-UHFFFAOYSA-N,CHEMBL5771131,CCn1c(CO)nn(-c2cc3c(C(C)C)cn(-c4nc(OC)ccc4Cl)c(=O)c3cc2F)c1=O,O=c1c2ccc(-n3nc[nH]c3=O)cc2ccn1-c1ccccn1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,1.09,unknown_from_candidate_table,CHEMBL5738730,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""GCGIVPFHWQAJKL-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
V6-0083,SmDHODH,GFRIMQHCZPUTQX-VIFPVBQESA-N,CHEMBL4851260,CCn1c(CO)nn(-c2nc(O[C@@H](C)C(F)(F)F)c3c(Nc4c(F)cccc4Cl)nncc3c2F)c1=O,O=c1[nH]cnn1-c1cc2cnnc(Nc3ccccc3)c2cn1,parasite,human,Dihydroorotate dehydrogenase (human),"Dihydroorotate dehydrogenase (quinone), mitochondrial",CHEMBL1966,CHEMBL4523950,B,IC50,nM,IC50,=,0.38,unknown_from_candidate_table,CHEMBL4834033,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,131.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; pair has very few trainable tiered-core rows; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for SmDHODH (positives=0, negatives=3) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""GFRIMQHCZPUTQX-VIFPVBQESA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmDHODH"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL4523950""}"
