ticket_id,pair_id,compound_key,molecule_chembl_id,canonical_smiles,murcko_scaffold,missing_side,known_side,known_target_label,missing_target_label,known_target_chembl_id,missing_target_chembl_id,recommended_assay_type,recommended_standard_type,recommended_units,known_standard_type,known_standard_relation,known_standard_value_nM,known_activity_chembl_id,known_assay_chembl_id,provenance_note,evidence_status_source,priority_score,priority_reason,expected_benchmark_impact,data_return_schema
V6-0066,TbPDEB1,BMQQLAKKPBQYND-UHFFFAOYSA-N,CHEMBL2425752,COc1ccc(C(=O)Nc2c(Cl)c[n+]([O-])cc2Cl)c2cc(C(C)C)nn12,O=C(Nc1cc[nH+]cc1)c1cccn2nccc12,parasite,human,Phosphodiesterase 4B (human),Class 1 phosphodiesterase PDEB1,CHEMBL275,CHEMBL2010636,B,IC50,nM,IC50,=,10.0,unknown_from_candidate_table,CHEMBL2428563,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,125.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for TbPDEB1 (positives=0, negatives=17) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""BMQQLAKKPBQYND-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""TbPDEB1"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL2010636""}"
V6-0067,TbPDEB1,BOLHCUZVJPHIDF-FLSDQSJTSA-N,CHEMBL3288027,Cc1cc(C(=O)N[C@H]2CC[C@@H](NC(=O)c3cc(F)cnc3Oc3cccc(-c4ccc(CCCN5C[C@@H](C)N[C@@H](C)C5)cc4)c3)CC2)nn1C,O=C(NC1CCC(NC(=O)c2cccnc2Oc2cccc(-c3ccc(CCCN4CCNCC4)cc3)c2)CC1)c1cc[nH]n1,parasite,human,Phosphodiesterase 4B (human),Class 1 phosphodiesterase PDEB1,CHEMBL275,CHEMBL2010636,B,IC50,nM,IC50,=,0.01995,unknown_from_candidate_table,CHEMBL3292526,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,125.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for TbPDEB1 (positives=0, negatives=17) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""BOLHCUZVJPHIDF-FLSDQSJTSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""TbPDEB1"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL2010636""}"
V6-0068,TbPDEB1,BPBDCOLBZYWXHD-LRHLLKFHSA-N,CHEMBL5088742,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2cccc(CN(C(=O)O[C@H]3CN4CCC3CC4)c3ccccc3)c2)cc1OC,O=C(OC(Cc1cc[nH+]cc1)c1ccccc1)c1cccc(CN(C(=O)OC2CN3CCC2CC3)c2ccccc2)c1,parasite,human,Phosphodiesterase 4B (human),Class 1 phosphodiesterase PDEB1,CHEMBL275,CHEMBL2010636,B,IC50,nM,IC50,=,6.31,unknown_from_candidate_table,CHEMBL5034535,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,125.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for TbPDEB1 (positives=0, negatives=17) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""BPBDCOLBZYWXHD-LRHLLKFHSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""TbPDEB1"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL2010636""}"
V6-0069,TbPDEB1,BPKJJWYSOQRMSH-UHFFFAOYSA-N,CHEMBL1099322,COc1ccc2c(Nc3c(Cl)cncc3Cl)cc(=O)oc2c1OCCCCCCCC(=O)O,O=c1cc(Nc2ccncc2)c2ccccc2o1,parasite,human,Phosphodiesterase 4B (human),Class 1 phosphodiesterase PDEB1,CHEMBL275,CHEMBL2010636,B,IC50,nM,IC50,=,2.0,unknown_from_candidate_table,CHEMBL1109006,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,125.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for TbPDEB1 (positives=0, negatives=17) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""BPKJJWYSOQRMSH-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""TbPDEB1"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL2010636""}"
V6-0070,TbPDEB1,BQEBFXOTHOXEOX-LQKURTRISA-N,CHEMBL381681,Cc1noc(/C(=C/c2cccc(-c3cc(C(C)C)cc4cccnc34)c2)c2ccc(S(C)(=O)=O)cc2)n1,C(=C(c1ccccc1)c1ncno1)c1cccc(-c2cccc3cccnc23)c1,parasite,human,Phosphodiesterase 4B (human),Class 1 phosphodiesterase PDEB1,CHEMBL275,CHEMBL2010636,B,IC50,nM,IC50,=,0.07,unknown_from_candidate_table,CHEMBL860120,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,125.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for TbPDEB1 (positives=0, negatives=17) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""BQEBFXOTHOXEOX-LQKURTRISA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""TbPDEB1"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL2010636""}"
V6-0071,TbPDEB1,BQOGBJWRPQNEJB-UHFFFAOYSA-N,CHEMBL3746964,Cc1c(S(=O)(=O)c2cccc(C(=O)N(C)C)c2)nn2c(Nc3cc(Cl)cc(Cl)c3)c(C(N)=O)cnc12,O=S(=O)(c1ccccc1)c1cc2nccc(Nc3ccccc3)n2n1,parasite,human,Phosphodiesterase 4B (human),Class 1 phosphodiesterase PDEB1,CHEMBL275,CHEMBL2010636,B,IC50,nM,IC50,=,0.2,unknown_from_candidate_table,CHEMBL3750622,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,125.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for TbPDEB1 (positives=0, negatives=17) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""BQOGBJWRPQNEJB-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""TbPDEB1"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL2010636""}"
V6-0072,TbPDEB1,BUWUSUNGGWBCBV-UHFFFAOYSA-N,CHEMBL4076176,O=C1NCCc2nc(-c3cccc(-c4cccc(O)c4)c3)cc(Nc3cccc4ncccc34)c21,O=C1NCCc2nc(-c3cccc(-c4ccccc4)c3)cc(Nc3cccc4ncccc34)c21,parasite,human,Phosphodiesterase 4B (human),Class 1 phosphodiesterase PDEB1,CHEMBL275,CHEMBL2010636,B,IC50,nM,IC50,=,0.89,unknown_from_candidate_table,CHEMBL4038064,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,125.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for TbPDEB1 (positives=0, negatives=17) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""BUWUSUNGGWBCBV-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""TbPDEB1"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL2010636""}"
V6-0073,TbPDEB1,BVJRFNKHFQRJTE-UHFFFAOYSA-N,CHEMBL379768,CC(c1cccc(-c2cc(C(C)(C)S(C)(=O)=O)cc3cccnc23)c1)N(C(=O)C1CC1)c1ccc(S(C)(=O)=O)cc1,O=C(C1CC1)N(Cc1cccc(-c2cccc3cccnc23)c1)c1ccccc1,parasite,human,Phosphodiesterase 4B (human),Class 1 phosphodiesterase PDEB1,CHEMBL275,CHEMBL2010636,B,IC50,nM,IC50,=,0.6,unknown_from_candidate_table,CHEMBL866912,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,125.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for TbPDEB1 (positives=0, negatives=17) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""BVJRFNKHFQRJTE-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""TbPDEB1"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL2010636""}"
V6-0074,TbPDEB1,BYCSAMDIWBPWHJ-UHFFFAOYSA-N,CHEMBL3955694,CCn1nc(-c2cccc(-c3cc(C(=O)NCCN4CCOCC4)cc(C(=O)NC4CC4)c3)c2)cc(NC(=O)Nc2c(Cl)cncc2Cl)c1=O,O=C(Nc1ccncc1)Nc1cc(-c2cccc(-c3cc(C(=O)NCCN4CCOCC4)cc(C(=O)NC4CC4)c3)c2)n[nH]c1=O,parasite,human,Phosphodiesterase 4B (human),Class 1 phosphodiesterase PDEB1,CHEMBL275,CHEMBL2010636,B,IC50,nM,IC50,=,0.09,unknown_from_candidate_table,CHEMBL3863950,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,125.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for TbPDEB1 (positives=0, negatives=17) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""BYCSAMDIWBPWHJ-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""TbPDEB1"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL2010636""}"
V6-0075,TbPDEB1,BYRLXEVEBDHKLP-UHFFFAOYSA-N,CHEMBL2425759,COc1ccc(C(=O)Nc2c(Cl)cncc2Cl)c2cc(C=O)nn12,O=C(Nc1ccncc1)c1cccn2nccc12,parasite,human,Phosphodiesterase 4B (human),Class 1 phosphodiesterase PDEB1,CHEMBL275,CHEMBL2010636,B,IC50,nM,IC50,=,9.8,unknown_from_candidate_table,CHEMBL2428563,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,125.0,single-side row can become an exact matched ratio; pair is class-degenerate in the trainable tiered core; pair has zero trainable positives; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could help close a class-degenerate tiered-core gap for TbPDEB1 (positives=0, negatives=17) by measuring the parasite side.","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""BYRLXEVEBDHKLP-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""TbPDEB1"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL2010636""}"
V6-0076,SmHDAC8,ASBKFWFYFSTTDJ-UHFFFAOYSA-N,CHEMBL2235266,O=C(CCCCCCCC(=O)c1ccc(N2CCN(c3ccccc3)CC2)cc1)NO,c1ccc(N2CCN(c3ccccc3)CC2)cc1,parasite,human,Histone deacetylase 8 (human),Histone deacetylase 8,CHEMBL3192,CHEMBL3797017,B,IC50,nM,IC50,=,4.5,unknown_from_candidate_table,CHEMBL3047468,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,110.0,single-side row can become an exact matched ratio; pair has very few trainable positives; pair has extreme class imbalance; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could add paired evidence to an extremely imbalanced SmHDAC8 tiered core (positives=1, negatives=86).","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""ASBKFWFYFSTTDJ-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmHDAC8"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL3797017""}"
V6-0077,SmHDAC8,AWSFNXSYJGEGNQ-WDZFZDKYSA-N,CHEMBL5595244,CN1C(=O)CNC(=O)/C1=C/c1ccc(OCC(=O)NO)cc1,O=C1CNC(=O)C(=Cc2ccccc2)N1,parasite,human,Histone deacetylase 8 (human),Histone deacetylase 8,CHEMBL3192,CHEMBL3797017,B,IC50,nM,IC50,=,3.92,unknown_from_candidate_table,CHEMBL5578925,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,110.0,single-side row can become an exact matched ratio; pair has very few trainable positives; pair has extreme class imbalance; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could add paired evidence to an extremely imbalanced SmHDAC8 tiered core (positives=1, negatives=86).","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""AWSFNXSYJGEGNQ-WDZFZDKYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmHDAC8"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL3797017""}"
V6-0078,SmHDAC8,BNWIAUUKBJSRSZ-UHFFFAOYSA-N,CHEMBL3759186,COc1cc2ncnc(Nc3ccc(Br)cc3)c2cc1OCCCCCCC(=O)NO,c1ccc(Nc2ncnc3ccccc23)cc1,parasite,human,Histone deacetylase 8 (human),Histone deacetylase 8,CHEMBL3192,CHEMBL3797017,B,IC50,nM,IC50,=,4.6,unknown_from_candidate_table,CHEMBL3762768,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,110.0,single-side row can become an exact matched ratio; pair has very few trainable positives; pair has extreme class imbalance; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could add paired evidence to an extremely imbalanced SmHDAC8 tiered core (positives=1, negatives=86).","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""BNWIAUUKBJSRSZ-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmHDAC8"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL3797017""}"
V6-0079,SmHDAC8,BQKQDMVFQZHPJZ-UHFFFAOYSA-N,CHEMBL4536105,COc1ncc(-c2cc(OCCCCCCC(=O)NO)c3ncnc(C)c3c2)cc1F,c1cncc(-c2ccc3ncncc3c2)c1,parasite,human,Histone deacetylase 8 (human),Histone deacetylase 8,CHEMBL3192,CHEMBL3797017,B,IC50,nM,IC50,=,1.4,unknown_from_candidate_table,CHEMBL5614551,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,110.0,single-side row can become an exact matched ratio; pair has very few trainable positives; pair has extreme class imbalance; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could add paired evidence to an extremely imbalanced SmHDAC8 tiered core (positives=1, negatives=86).","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""BQKQDMVFQZHPJZ-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmHDAC8"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL3797017""}"
V6-0080,SmHDAC8,BVTLZLSEAFFVQW-UHFFFAOYSA-N,CHEMBL4792980,O=C(CCCCCCC(=O)Nc1n[nH]c2cc(-c3cccc(Cl)c3)ccc12)NO,c1ccc(-c2ccc3cn[nH]c3c2)cc1,parasite,human,Histone deacetylase 8 (human),Histone deacetylase 8,CHEMBL3192,CHEMBL3797017,B,IC50,nM,IC50,=,3.8,unknown_from_candidate_table,CHEMBL4768535,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,110.0,single-side row can become an exact matched ratio; pair has very few trainable positives; pair has extreme class imbalance; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could add paired evidence to an extremely imbalanced SmHDAC8 tiered core (positives=1, negatives=86).","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""BVTLZLSEAFFVQW-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmHDAC8"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL3797017""}"
V6-0081,SmHDAC8,CNKJKADUPIACDY-SFHVURJKSA-N,CHEMBL4476253,O=C(NO)[C@H](Cc1ccccc1)n1nnc(-c2ccsc2)c1C#CC1CC1,C(#CC1CC1)c1c(-c2ccsc2)nnn1CCc1ccccc1,parasite,human,Histone deacetylase 8 (human),Histone deacetylase 8,CHEMBL3192,CHEMBL3797017,B,IC50,nM,IC50,=,4.0,unknown_from_candidate_table,CHEMBL4431258,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,110.0,single-side row can become an exact matched ratio; pair has very few trainable positives; pair has extreme class imbalance; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could add paired evidence to an extremely imbalanced SmHDAC8 tiered core (positives=1, negatives=86).","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""CNKJKADUPIACDY-SFHVURJKSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmHDAC8"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL3797017""}"
V6-0082,SmHDAC8,CRCFHWIUOJMAHP-WEVVVXLNSA-N,CHEMBL2235657,O=C(CCCCCC/C=C/c1ccc2ccccc2c1)NO,c1ccc2ccccc2c1,parasite,human,Histone deacetylase 8 (human),Histone deacetylase 8,CHEMBL3192,CHEMBL3797017,B,IC50,nM,IC50,=,6.0,unknown_from_candidate_table,CHEMBL3047468,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,110.0,single-side row can become an exact matched ratio; pair has very few trainable positives; pair has extreme class imbalance; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could add paired evidence to an extremely imbalanced SmHDAC8 tiered core (positives=1, negatives=86).","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""CRCFHWIUOJMAHP-WEVVVXLNSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmHDAC8"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL3797017""}"
V6-0083,SmHDAC8,DSKKGFQMLMVZBD-UHFFFAOYSA-N,CHEMBL4776599,COc1ccc(-c2ccc3c(NC(=O)CCCCCCC(=O)NO)n[nH]c3n2)cc1,c1ccc(-c2ccc3cn[nH]c3n2)cc1,parasite,human,Histone deacetylase 8 (human),Histone deacetylase 8,CHEMBL3192,CHEMBL3797017,B,IC50,nM,IC50,=,7.2,unknown_from_candidate_table,CHEMBL4768535,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,110.0,single-side row can become an exact matched ratio; pair has very few trainable positives; pair has extreme class imbalance; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could add paired evidence to an extremely imbalanced SmHDAC8 tiered core (positives=1, negatives=86).","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""DSKKGFQMLMVZBD-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmHDAC8"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL3797017""}"
V6-0084,SmHDAC8,FTVNKVXRXIRGTC-UHFFFAOYSA-N,CHEMBL3577694,CN1c2ccc(NCc3ccc(-c4noc(CCCCCCC(=O)NO)n4)cc3)cc2C(=O)N2CCc3c([nH]c4ccc(O)cc34)C21,O=C1c2cc(NCc3ccc(-c4ncon4)cc3)ccc2NC2c3[nH]c4ccccc4c3CCN12,parasite,human,Histone deacetylase 8 (human),Histone deacetylase 8,CHEMBL3192,CHEMBL3797017,B,IC50,nM,IC50,=,2.5,unknown_from_candidate_table,CHEMBL3579697,known assay provenance present; known activity id unavailable in v5 candidate table,single_side_only,110.0,single-side row can become an exact matched ratio; pair has very few trainable positives; pair has extreme class imbalance; missing assay could help repair benchmark imbalance; compound is not represented in the trainable tiered core for this pair; compound has canonical SMILES; scaffold is not represented in the trainable tiered core for this pair; known side has very strong potency; first ticket for this pair/scaffold in the ranked campaign,"Could add paired evidence to an extremely imbalanced SmHDAC8 tiered core (positives=1, negatives=86).","{""activity_chembl_id_or_external_id"":""string"",""assay_chembl_id_or_external_id"":""string"",""assay_type"":""string"",""compound_key"":""FTVNKVXRXIRGTC-UHFFFAOYSA-N"",""data_validity_comment"":""string_or_null"",""measured_side"":""parasite"",""notes"":""string"",""pair_id"":""SmHDAC8"",""replicate_count"":""integer"",""standard_relation"":""string"",""standard_type"":""string"",""standard_units"":""nM"",""standard_value"":""number"",""target_chembl_id"":""CHEMBL3797017""}"
